"combined_sku","department_id"
"CURTAIN-STAR-PARENT","DEP20170811134628184"
"DL-12W-PARENT","DEP20170811134628184"
"FD-681012-PARENT","DEP20170811135000104"
"LIGHT-B-G80-40-WW-VAR","DEP20170811134628184"
"FURNI-SHOE-21-PARENT","DEP20180822000000111"
"GAZEBO-WED-PARENT","DEP201902310753504667490"
"GH-ALU-ALL-PARENT","DEP20170811134628184"
"GL-NM-PARENT","DEP20170811134628184"
"GO-SWING-PARENT","DEP20170811134628184"
"LS21-TAN-SOLU-220-PARENT","DEP201902310753504667490"
"LUG-ABS-SPA-3SET-PARENT","DEP20170811134628184"
"AF-WE-X2-PARENT","DEP201902310759448558018"
"MATTRESS-TOP-DUAL-4-PARENT","DEP201709250819205450587"
"MOP-TB-PARENT","DEP20170811135000104"
"OCHAIR-90054-PARENT","DEP20170811135000104"
"OTM-L2-LINEN-CHA-VAR","DEP20170811134628184"
"PC-M+L-DX-BL-PARENT1","DEP20170811134628184"
"QUILT-BAM-400-PARENT","DEP20170811134628184"
"TARP-BL-3X45-VAR","DEP20170811134628184"
"RHP-SLIM-PARENT","DEP201709250819205450587"
"SHED-GAB-FLAT-PARENT","DEP20170811134628184"
"SHED-GAB-FLAT-PARENT","DEP20170811134628184"
"SHED-GAB-PARENT","DEP20170811134628184"
"SP-D-FOLD-PARENT","DEP20170811134628184"
"TARP-BL-48X6-VAR","DEP20170811134628184"
"OCHAIR-1198-PARENT","DEP20170811135000104"
"UPHO-C-SOFA-8033-GY-VAR","DEP20170811134628184"
"UPHO-C-SOFA-8033-GYX2-VAR","DEP20170811134628184"
"UPHO-C-SOFA-8033-2S-BG-VAR","DEP20170811134628184"
"FD-9688A-BK-TRAY","DEP20180822000000110"
"FD-9688A-WH-TRAY","DEP20180822000000110"
"FD-BT5-1102-BK-TRAY","DEP20180822000000110"
"FD-BT5-1102-WH-TRAY","DEP20180822000000110"
"FD-BT5-1103-WH-PET","DEP20180822000000110"
"FD-BT5-1103-WH-TRAY","DEP20180822000000110"
"FD-BT5-1103-WH-TRAY-PET","DEP20180822000000110"
"HE-LOOP-40-MBX4","DEP20180822000000110"
"HID-7-100W-SET-DS-SV-DX-INT","DEP20180822000000110"
"HID-7-100W-SET-SP-WH-INT","DEP20180822000000110"
"HID-7-55W-SET-DS-WH-EX","DEP20180822000000110"
"HID-7-55W-SET-DS-WH-INT","DEP20180822000000110"
"HID-7-55W-SET-ULSP-7-YE","DEP20180822000000110"
"HID-7-55W-SP-SET-7-YE","DEP20180822000000110"
"HID-7-55W-SP-SET-INT","DEP20180822000000110"
"LIGHT-B-G80-60-WW-VAR","DEP20170811134628184"
"SB-R-PARENT","DEP20170811134628184"
"LIGHT-ST64-40-WW","DEP20170811134628184"
"LIGHT-B-G80-80-WW-VAR","DEP20170811134628184"
"UPHO-C-SOFA-8033-BG-VAR","DEP20170811134628184"
"FF-LOUNGE-BK-AB","DEP20180822000000110"
"FF-LOUNGE-VI-AB","DEP20180822000000110"
"PCAW-65CC-TM","DEP20180822000000110"
"FF-LUX-BKBE","DEP20180822000000110"
"FF-LUX-BKBE-CMOT-T","DEP20180822000000110"
"FF-LUX-BKBE-CM-T","DEP20180822000000110"
"FF-LUX-BKBE-LI-T","DEP20180822000000110"
"FF-LUX-BKBE-LI-T-ARM","DEP20180822000000110"
"FF-LUX-BKBE-LI-T-OT","DEP20180822000000110"
"FF-LUX-BKBE-MO-T","DEP20180822000000110"
"FF-LUX-BKBE-OT","DEP20180822000000110"
"FF-LUX-BKGR-CMOS-T","DEP20180822000000110"
"FF-LUX-BKGR-CMOT-T","DEP20180822000000110"
"FF-LUX-BKGR-CM-T","DEP20180822000000110"
"FF-LUX-BKGR-LI-T","DEP20180822000000110"
"FF-LUX-BKGR-LI-T-ARM","DEP20180822000000110"
"HID-7-75W-SET-DS-RD-INT","DEP20180822000000110"
"HID-7-75W-SET-DX-7-YE","DEP20180822000000110"
"HID-7-75W-SET-SP-SV-INT","DEP20180822000000110"
"HID-9-55W-SET-01-EURO-9-U","DEP20180822000000110"
"FF-LOUNGE-ARM-P-BR-VAR","DEP20170811134628184"
"HID-9-100W-SET-DS-BK-DX-CLO","DEP20180822000000110"
"FF-LUX-VIBE-CMOT-T","DEP20180822000000110"
"FF-LUX-VIBE-CM-T","DEP20180822000000110"
"FF-LUX-VIBE-LI-T","DEP20180822000000110"
"FF-LUX-VIBE-LI-T-ARM","DEP20180822000000110"
"FF-LUX-VIBE-LI-T-OT","DEP20180822000000110"
"FF-LUX-VIBE-OT","DEP20180822000000110"
"FF-M-BKBE-LI-T","DEP20180822000000110"
"FF-M-BKGR-LI-T","DEP20180822000000110"
"FF-MIAMI-BK-ABCD","DEP20180822000000110"
"FF-MIAMI-VI-ABCD","DEP20180822000000110"
"FF-MONACO-BK-ABCD","DEP20180822000000110"
"GUITAR-41-ELEC-PARENT","DEP20170811134628184"
"FF-M-VIBE-LI-T","DEP20180822000000110"
"FF-PATIO-BK-ABC","DEP20180822000000110"
"FF-PATIO-VI-ABC","DEP20180822000000110"
"FF-LUX-CRN-VI-BEIGE-VAR","DEP20180822000000110"
"HID-9-55W-SET-9-U","DEP20180822000000110"
"SP-D-FOLD-250-BK-VAR1","DEP20170811134628184"
"FIK-RS-LJQ007X2","DEP20180822000000110"
"WED-TABLE-RE-BK-PARENT","DEP201709261129178673511"
"WED-TABLE-RE-PARENT","DEP201709261129178673511"
"WED-TABLE-RE-WH-PARENT","DEP201709261129178673511"
"OTM-BT-LINEN-LI-GY-VAR","DEP20170811134628184"
"RL-FL-PARENT","DEP201902310759448558018"
"FIT-E-BENCH-90-AB-BB-50KG-RC3-VAR","DEP20180822000000110"
"FF-LOUNGE-ARM-P-PARENT","DEP20170811134628184"
"HID-9-55W-SP-SET-9-U","DEP20180822000000110"
"HID-9-75W-SET-DX-01-9-U","DEP20180822000000110"
"BW-CA-330-58093-X6","DEP20170811134628184"
"OTM-SET-WH-VAR","DEP20180822000000110"
"CCTV-4C-4B-BKWH-2T-VAR","DEP20170811134628184"
"PICNIC-4PPL-COOLER-WA-VAR","DEP20170811134628184"
"FIT-E-CDB-SET-EF-PI","DEP20180822000000110"
"MDETECTOR-C-PARENT","DEP20170811134628184"
"MV-SFC-SO10-3KM","DEP20180822000000110"
"MV-SFC-SO15-5KM","DEP20180822000000110"
"BW-CA-1500-58012-X6","DEP20170811134628184"
"GA-SP-8003-VAR","DEP20180822000000110"
"DI-75CC-OG-KIT","DEP20170811134628184"
"MDETECTOR-MIN14-PARENT","DEP201902310759448558018"
"IND-SANDER-DWS2300E-CLO","DEP20180822000000110"
"CCTV-8C-8B-BKWH-2T-VAR","DEP20170811134628184"
"SP-D-FLES-120-BK-VAR1","DEP20170811134628184"
"LIGHT-B-G80-90-WW-VAR","DEP20170811134628184"
"MAIL-B-3SQ-SSX2","DEP20180822000000110"
"SP-D-FOLD-200-BK-VAR1","DEP20170811134628184"
"KID-PH-1005-AB","DEP20180822000000110"
"KID-PH-1019-AB","DEP20180822000000110"
"LAMP-FLOOR-00-NAT-AB","DEP20180822000000110"
"LAMP-FLOOR-06-BK-AB","DEP20180822000000110"
"LAMP-FLOOR-13-NAT-AB","DEP20180822000000110"
"LAMP-FLOOR-15-NAT-AB","DEP20180822000000110"
"UPHO-C-SOFA-8033-NEW-GY-VAR","DEP20170811134628184"
"WED-TABLE-RO-PARENT","DEP201709261129178673511"
"LAMP-FLOOR-91-NAT-AB","DEP20180822000000110"
"LAMP-TABLE-04-BK-AB","DEP20180822000000110"
"LAMP-TABLE-04-NAT-AB","DEP20180822000000110"
"LB-4K-STA-26-KIT","DEP20180822000000110"
"LED-10W-CRE-SINX2","DEP20180822000000110"
"UPHO-C-SOFA-8033-NEW-GYX2-VAR","DEP20170811134628184"
"SP-D-S-200-BK-VAR1","DEP20170811134628184"
"LED-12W-CRE-FLOX2","DEP20180822000000110"
"LED-12W-CRE-FLOX4","DEP20180822000000110"
"LED-18W-CRE-6-AX2","DEP20180822000000110"
"TMILL-TITAN43-AUTO-VAR","DEP20170811134628184"
"LED-18W-EPI-6-B-FCX2","DEP20180822000000110"
"LED-27W-FLO-EPI-ROX4-SET","DEP20180822000000110"
"LED-27W-FLO-EPI-SQX2","DEP20180822000000110"
"LED-27W-FLO-EPI-ROX2","DEP20180822000000110"
"LED-27W-FLO-EPI-SQX4-SET","DEP20180822000000110"
"LED-27W-FLO-RO-CLO","DEP20180822000000110"
"LED-27W-FLO-ROX2-CLO","DEP20180822000000110"
"LED-27W-FLO-ROX4-CLO","DEP20180822000000110"
"LIGHT-B-G80-100-WW-VAR","DEP20170811134628184"
"LIGHT-B-G45-50-WW","DEP20170811134628184"
"LIGHT-B-A19-80-WW-VAR","DEP20170811134628184"
"LED-27W-FLO-SQX2","DEP20180822000000110"
"LED-27W-FLO-SQX4","DEP20180822000000110"
"TMILL-MIG41-SIM-VAR","DEP20170811134628184"
"CAMP-TANK-40L-BLUE-VAR","DEP20180822000000110"
"CAMP-TANK-40L-GREY-VAR","DEP20180822000000110"
"SCALE-BABY-100KG-WH-VAR","DEP20170811134628184"
"AF-WE-6T-30-BL--COM-60-VAR1","DEP20180822000000110"
"AF-WE-12T-30-CH--COM-60-VAR1","DEP20180822000000110"
"AF-WE-6T-30-BL-COM-60-VAR","DEP20180822000000110"
"LED-27W-MIX-SQX8","DEP20180822000000110"
"AF-WE-6T-30-CH-20-VAR","DEP20180822000000110"
"AF-WE-6T-30-CH-COM-40-VAR","DEP20180822000000110"
"LED-27W-PEN-EPI-SQX2","DEP20180822000000110"
"FIT-E-DB-BB-10KG-BAR-RC3-VAR","DEP20180822000000110"
"LED-45W-FLO-SQX4","DEP20180822000000110"
"LED-48W-FLO-SQ-DXX4","DEP20180822000000110"
"LIGHT-S14-10-11M-WWX4-VAR","DEP20180822000000110"
"LIGHT-S14-10-11M-WWX5-VAR","DEP20180822000000110"
"LIGHT-SUSP-S14-80M-VAR","DEP20180822000000110"
"LIGHT-B-G45-80-MC-VAR","DEP20170811134628184"
"LED-48W-MIX-SQX2","DEP20180822000000110"
"LED-48W-MIX-SQX5","DEP20180822000000110"
"LED-BAR-120W-5WSR-CLO","DEP20180822000000110"
"LED-BAR-120W-5WSR-MIX-SET","DEP20180822000000110"
"LED-BAR-120W-5WSR-MIXX2","DEP20180822000000110"
"LED-BAR-120W-5WSR-SET-CLO","DEP20180822000000110"
"LED-BAR-120W-5WSRX2","DEP20180822000000110"
"LED-BAR-120W-CRE-MIX-SET","DEP20180822000000110"
"LED-BAR-120W-EPI-24-DEAL","DEP20180822000000110"
"LED-BAR-120W-EPI-24-DEAL-MISTAKEN","DEP20180822000000110"
"LED-BAR-120W-EPI-24-MIX-SET","DEP20180822000000110"
"LED-BAR-120W-EPI-24-SET","DEP20180822000000110"
"LED-BAR-120W-EPI-SF-MIX-SET","DEP20180822000000110"
"LED-BAR-126W-CREE-CLO","DEP20180822000000110"
"LED-BAR-126W-CREEX2","DEP20180822000000110"
"LED-BAR-126W-CRE-TRI-SET","DEP20180822000000110"
"LED-BAR-144W-CRE-MIX-SET-CLO","DEP20180822000000110"
"LED-BAR-144W-CRE-SET-CLO","DEP20180822000000110"
"LED-BAR-144W-CRE-TRI-SET","DEP20180822000000110"
"LED-BAR-150W-5WSR-SET","DEP20180822000000110"
"LED-BAR-180W-EPI-33-SET","DEP20180822000000110"
"LED-BAR-210W-CRE-MIX-SET","DEP20180822000000110"
"LED-BAR-240W-EPI-42-CLO","DEP20180822000000110"
"LED-BAR-2X5W-120W-MIX-SET","DEP20180822000000110"
"LED-BAR-2X5W-160W-SET","DEP20180822000000110"
"LED-BAR-2X5W-200W-MIX-SET","DEP20180822000000110"
"LED-BAR-2X5W-240W-SET","DEP20180822000000110"
"LED-BAR-2X5W-300W-SET","DEP20180822000000110"
"LED-BAR-2X5W-60W-SET","DEP20180822000000110"
"FUNKI-DESK-A150-WH-VAR","DEP20170811134628184"
"DL-6SET-1290-NDCO-FLSA-06-VAR","DEP20170811134628184"
"LED-BAR-2X5W-60WX2","DEP20180822000000110"
"LED-BAR-30W-CREX2","DEP20180822000000110"
"LED-BAR-30W-CREX4","DEP20180822000000110"
"LED-BAR-36W-CREEX2-SET","DEP20180822000000110"
"LED-BAR-54W-CRE-925X2-SET","DEP20180822000000110"
"LED-BAR-60W-CRE-MIX-SET","DEP20180822000000110"
"LED-BAR-60W-CRE-MIXX2","DEP20180822000000110"
"LED-BAR-72W-CRE-12-CLO","DEP20180822000000110"
"LED-BAR-72W-CRE-12-SET","DEP20180822000000110"
"LED-BAR-72W-CRE-12X2","DEP20180822000000110"
"LED-BAR-72W-CRE-12X4","DEP20180822000000110"
"LED-BAR-72W-CRE-MIXX2","DEP20180822000000110"
"LED-BAR-90W-5WSR-MIX-SET","DEP20180822000000110"
"LED-BAR-90W-5WSR-SET","DEP20180822000000110"
"LED-BAR-SLIM-18WX2","DEP20180822000000110"
"XM-TR-ALL-PARENT","DEP20170811134628184"
"LED-BAR-36W-CREEX2","DEP20180822000000110"
"DIFF-AD26-PARENT","DEP20170811134628184"
"DS-LK-60-600-NI-VAR2","DEP20170811134628184"
"DS-LK-60-700-NI-VAR2","DEP20170811134628184"
"DS-LK-60-750-NI-VAR2","DEP20170811134628184"
"DS-LK-60-800-NI-VAR2","DEP20170811134628184"
"DS-LK-125-559-NI-VAR2","DEP20170811134628184"
"DS-LK-125-610-NI-VAR2","DEP20170811134628184"
"DS-LK-125-660-NI-VAR2","DEP20170811134628184"
"DS-LK-125-711-NI-VAR2","DEP20170811134628184"
"DS-LK-125-762-NI-VAR2","DEP20170811134628184"
"DS-LK-125-914-NI-VAR2","DEP20170811134628184"
"DS-LK-125-1016-NI-VAR2","DEP20170811134628184"
"DS-LK-227-711-NI-VAR2","DEP20170811134628184"
"DS-LK-227-813-NI-VAR2","DEP20170811134628184"
"DS-LK-227-914-NI-VAR2","DEP20170811134628184"
"DL-ALL-1090-DCO-REWH-10-VAR","DEP20170811134628184"
"DL-ALL-1090-DCO-REWH-20-VAR","DEP20170811134628184"
"DL-ALL-1090-DWA-FLSA-40-VAR","DEP20170811134628184"
"LED-BAR-SLIM-18WX3","DEP20180822000000110"
"LED-BAR-SLIM-18WX4","DEP20180822000000110"
"LED-BAR-SLIM-72W-SET","DEP20180822000000110"
"LED-BAR-SLIM-90W-SET","DEP20180822000000110"
"LS07-COFFEEX10","DEP20180822000000110"
"LS07-COFFEEX2","DEP20180822000000110"
"LS07-COFFEEX3","DEP20180822000000110"
"LS07-COFFEEX5","DEP20180822000000110"
"LS14-ION125-5000K-B22X2","DEP20180822000000110"
"LS14-ION125-5000K-E27X2","DEP20180822000000110"
"LS14-ION125-6500K-B22X2","DEP20180822000000110"
"DESK-PARENT","DEP20170811134628184"
"DS-LK-227-1422-NI-VAR2","DEP20170811134628184"
"DS-LK-227-1524-NI-VAR2","DEP20170811134628184"
"LS21-TAN-EASY-HANDY-S19-BK-1L-ONE-VAR","DEP20180822000000110"
"LUG-HC-0344-BLACK-VSB-RUX2","DEP20180822000000110"
"LUG-HC-0344-GOLD-VSB-RUX2","DEP20180822000000110"
"LUG-HC-0344-GREY-VSB-RUX2","DEP20180822000000110"
"LUG-HC-0344-ORANGE-VSB-RUX2","DEP20180822000000110"
"LUG-HC-0344-RED-VSB-RUX2","DEP20180822000000110"
"UMB-FLAT-60-COM-NA","DEP20170811134628184"
"LS21-TAN-MINE-BRONZEKIT-S19-BK","DEP20180822000000110"
"DS-LK-60-550-NI-VAR2","DEP20170811134628184"
"DS-LK-227-1016-NI-VAR2","DEP20170811134628184"
"DL-ALL-1070-CCTC-FLWH-10-VAR","DEP20170811134628184"
"MATTRESS-LUX-PILLOWX2-VAR","DEP20180822000000110"
"MB-533A-ABC","DEP20180822000000110"
"MB-533A-BK-ABC","DEP20180822000000110"
"SBED-C-SET100-GY-PARENT","DEP20170811134628184"
"FF-LOUNGE-ARM-P-BK-VAR","DEP20170811134628184"
"MANNE-DRESS-BLACK12-VAR","DEP20180822000000110"
"HM-TIM-SUN-SWING-VAR","DEP20170811134628184"
"UMB-BAN-50-COM-BK","DEP20170811134628184"
"UMB-FLAT-50-COM-BK","DEP20170811134628184"
"MT-ALUM-303BK-RECT-72-COVERSETSX5","DEP20180822000000110"
"DS-LK-60-500-NI-VAR2","DEP20170811134628184"
"FR-EVA-STI-B-79-NB-VAR","DEP20180822000000110"
"MT-ALUM-303BK-RECT-80-COVERSETSX5","DEP20180822000000110"
"MT-ALUM-GA301-BK-70-COVERSETSX5","DEP20180822000000110"
"MT-ALUM-GA301-BK-75-COVERSETSX5","DEP20180822000000110"
"MT-ALUM-GA301-BK-COVERSETSX30","DEP20180822000000110"
"MT-ALUM-GA301-WHITE-75-COVERSETSX5","DEP20180822000000110"
"MT-COVERSET-70X25","DEP20180822000000110"
"MT-WOOD-F3-BLACK-70-COVERSETSX5","DEP20180822000000110"
"MV-SR-SNAKE-A816","DEP20180822000000110"
"MV-SR-SNAKE-A816X10","DEP20180822000000110"
"MV-SR-SNAKE-A816X2","DEP20180822000000110"
"MV-SR-SNAKE-A816X3","DEP20180822000000110"
"MV-SR-SNAKE-A816X4","DEP20180822000000110"
"MV-SR-SNAKE-A816X5","DEP20180822000000110"
"FF-LOUNGE-ARM-P-GE-VAR","DEP20170811134628184"
"GRC-MER-059X-X3","DEP20180822000000110"
"GRC-MER-059X-X4","DEP20180822000000110"
"GRC-MER-MSX3","DEP20180822000000110"
"BA-TW-8089-BKX4-VAR3","DEP20180822000000110"
"BA-TW-8089-WHX4-VAR3","DEP20180822000000110"
"BA-TW-T706-BEIGE-X4-VAR3","DEP20180822000000110"
"BA-TW-T706-BLACK-X4-VAR3","DEP20180822000000110"
"FF-LUX-BKGR-CM-T-VAR1","DEP20180822000000110"
"FF-LUX-VIBE-CM-T-VAR2","DEP20180822000000110"
"MV-CIM-IM-50","DEP20180822000000110"
"GAZEBO-F-3X6-BLACK-A-BASE-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-BLACK-A-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-BLUE-A-BASE-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-BLUE-A-VAR2","DEP20180822000000110"
"BA-I-3933-BKX2","DEP20170811134628184"
"GAZEBO-F-3X6-GREEN-A-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-NAVY-A-BASE-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-NAVY-A-VAR2","DEP20180822000000110"
"BA-TW-T706-CHOC-X4-VAR3","DEP20180822000000110"
"MP-TC-K-VAR1","DEP20180822000000110"
"BA-TW-T706-WHITE-X4-VAR3","DEP20180822000000110"
"GAZEBO-F-3X6-RED-A-BASE-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-RED-A-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-WHITE-A-BASE-VAR2","DEP20180822000000110"
"GAZEBO-F-3X6-WHITE-A-VAR2","DEP20180822000000110"
"BA-TW-5046B-BKX4-VAR-2","DEP20180822000000110"
"BA-TW-5046B-BRONZEX4-VAR-2","DEP20180822000000110"
"BA-TW-5046B-METALX4-VAR-2","DEP20180822000000110"
"BA-TW-5046B-RDX4-VAR-2","DEP20180822000000110"
"BA-TW-5046B-WHX4-VAR-2","DEP20180822000000110"
"BA-TW-H66-CHOCOX4-VAR-2","DEP20180822000000110"
"BA-TW-H66-GLOSSX4-VAR-2","DEP20180822000000110"
"BA-TW-H66-GREENX4-VAR-2","DEP20180822000000110"
"BA-TW-H66-METALX4-VAR-2","DEP20180822000000110"
"ANNEXE-MAT-6M-GREEN-VAR1","DEP20180822000000110"
"WR-9X18-PARENT","DEP201709261130013244134"
"AF-WE-12T-PARENT","DEP201902310759448558018"
"BA-TW-H66-YELLOWX4-VAR-2","DEP20180822000000110"
"GA-SP-8007X12-VAR","DEP20180822000000110"
"AQ-KF-2218-VAR","DEP20180822000000110"
"AQ-LED-120-VAR","DEP20180822000000110"
"AQ-LED-60-VAR","DEP20180822000000110"
"AQ-LED-90-VAR","DEP20180822000000110"
"AQ-SPH-6250-VAR","DEP20180822000000110"
"AQ-SPH-6350-VAR","DEP20180822000000110"
"AQ-SPH-6400-VAR","DEP20180822000000110"
"AQ-SPH-6500-VAR","DEP20180822000000110"
"AQ-T5-120-VAR","DEP20180822000000110"
"AQ-T5-60-VAR","DEP20180822000000110"
"AQ-T5-90-VAR","DEP20180822000000110"
"AQUA-CFP-10000-VAR","DEP20180822000000110"
"AQ-UVF-3028-VAR","DEP20180822000000110"
"AQ-UVF-3318-VAR","DEP20180822000000110"
"AQ-UVF-3328-VAR","DEP20180822000000110"
"DL-CCTC-1090-REWH-10-VAR","DEP20170811134628184"
"ARMCHAIR-02-BG-VAR","DEP20180822000000110"
"ARMCHAIR-02-BK-VAR","DEP20180822000000110"
"ARMCHAIR-10-BEIGE-VAR","DEP20180822000000110"
"ARMCHAIR-10-BLACK-VAR","DEP20180822000000110"
"ARMCHAIR-28C-BK-VAR","DEP20180822000000110"
"ARMCHAIR-SET-BG-VAR","DEP20180822000000110"
"ARMCHAIR-SOFA-BK-VAR","DEP20180822000000110"
"ARMCHAIR-STOOL-BG-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BEIGE-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BEIGEX2-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BLUE-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BLUEX2-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BLWH-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BLWHX2-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-GREY-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-GREYX2-VAR","DEP20180822000000110"
"BA-BB-DSW-CLEARX4-VAR","DEP20180822000000110"
"BA-BB-DSW-CLEARX8-VAR","DEP20180822000000110"
"BA-BB-DSW-GREENX4-VAR","DEP20180822000000110"
"BA-BB-DSW-GREENX8-VAR","DEP20180822000000110"
"BA-BB-DSW-ORANGEX4-VAR","DEP20180822000000110"
"AWN-PC6-1X1-BR-VAR","DEP20180822000000110"
"AWN-SIDE-FC-180-BLACK-VAR","DEP20180822000000110"
"BA-BB-DSW-ORANGEX8-VAR","DEP20180822000000110"
"LED-BAR-54W-CRE-925X2","DEP20180822000000110"
"BA-BB-DSW-REDX4-VAR","DEP20180822000000110"
"BA-BB-DSW-YELLOWX4-VAR","DEP20180822000000110"
"BA-BB-DSW-YELLOWX8-VAR","DEP20180822000000110"
"BABY-BR-PILLOW-AW-VAR","DEP20180822000000110"
"DL-ALL-1070-DWA-FLWH-10-VAR","DEP20170811134628184"
"DL-ALL-1070-DWA-FLWH-20-VAR","DEP20170811134628184"
"DL-ALL-1070-DWA-FLWH-40-VAR","DEP20170811134628184"
"DL-ALL-1070-DWA-FLWH-80-VAR","DEP20170811134628184"
"BABY-BR-PILLOW-GR-VAR","DEP20180822000000110"
"BABY-BR-PILLOW-PI-VAR","DEP20180822000000110"
"BABY-BR-PILLOW-WH-VAR","DEP20180822000000110"
"FIT-E-BENCH-90-AB-BB-60KG-RC3-VAR","DEP20180822000000110"
"FIT-E-BENCH-90-AB-BB-60KG-VAR","DEP20180822000000110"
"BABY-PP-NT-6-VAR","DEP20180822000000110"
"BABY-PP-NT-8-VAR","DEP20180822000000110"
"BABY-PP-WHITE-6-VAR","DEP20180822000000110"
"BABY-PP-WHITE-8-VAR","DEP20180822000000110"
"FIT-E-DB-BB-80-VAR","DEP20180822000000110"
"FIT-E-DB-BB-90KG-BAR-RC3-VAR","DEP20180822000000110"
"BASKETSET-TR-BLACK-VAR","DEP20180822000000110"
"BASKETSET-TR-BLUE-VAR","DEP20180822000000110"
"BASKETSET-TR-PINK-VAR","DEP20180822000000110"
"BASKETSET-TR-RED-VAR","DEP20180822000000110"
"BASKETSET-TR-WHITE-VAR","DEP20180822000000110"
"BASKETSET-TR-YELLOW-VAR","DEP20180822000000110"
"MAIL-BOX-03-PARENT","DEP20170811134628184"
"FPIT-UFO-5656-VAR","DEP20180822000000110"
"BA-BB-DSW-PP-GYX2-VARN","DEP20170811134628184"
"FR-EPE-A-45-SB-VAR","DEP20180822000000110"
"FR-EPE-A-60-PU-VAR","DEP20180822000000110"
"BA-TW-1055-BK-NEWX2-VAR","DEP20180822000000110"
"PTB-MIL-18AX2","DEP20180822000000110"
"BA-TW-V17-T14134-NTX2","DEP20170811134628184"
"BA-TW-1054N-WHITEX2-VAR","DEP20180822000000110"
"BA-TW-1055-BEIGEX2-VAR","DEP20180822000000110"
"BA-TW-1055-BEIGEX4-VAR","DEP20180822000000110"
"BA-TW-1055-WHITEX4-VAR","DEP20180822000000110"
"BA-TW-1055-WH-NEWX2-VAR","DEP20180822000000110"
"BA-TW-4045-BK-VAR","DEP20180822000000110"
"BA-TW-4045-WH-VAR","DEP20180822000000110"
"DL-ALL-1290-CCTC-FLSA-80-VAR","DEP20170811134628184"
"DL-ALL-1290-CCTC-FLWH-06-VAR","DEP20170811134628184"
"DL-ALL-1290-CCTC-REWH-10-VAR","DEP20170811134628184"
"WBED-D-004S-92-AB-VARN","DEP20170811134628184"
"DL-ALL-1290-CCTC-REWH-40-VAR","DEP20170811134628184"
"QUILT-DFD-95-S-VART","DEP20170811134628184"
"BA-TW-5046B-METALX4-VAR","DEP20180822000000110"
"BA-TW-5046B-RDX4-VAR","DEP20180822000000110"
"BA-TW-5046B-SILVERX4-VAR","DEP20180822000000110"
"BA-TW-5046B-WHX4-VAR","DEP20180822000000110"
"BA-TW-5046WOOD-RDX4-VAR","DEP20180822000000110"
"LIGHT-S14-50-47M-WW-VAR","DEP20180822000000110"
"PFN-C-BAR-PARENT2","DEP201709250819205450587"
"SWAG-DOU-DER-PARENT-DEAL","DEP201709261129178673511"
"AWN-CAR-CH-PARENT","DEP20170811134628184"
"ANNEXE-MAT-3M-GREY-VAR1","DEP20180822000000110"
"XM-TR-FULL-PARENT","DEP20170811134628184"
"BA-TW-8002-BKX2-VAR","DEP20180822000000110"
"MDETECTOR-C-2007-GC1066","DEP20170811134628184"
"DL-DIM-1290-DWA-FLSA-40-VAR","DEP20170811134628184"
"DL-DIM-1290-DWA-FLSA-80-VAR","DEP20170811134628184"
"BA-TW-8002-BKX4-VAR","DEP20180822000000110"
"DL-DIM-1390-CCTC-FLWH-10-VAR","DEP20170811134628184"
"BA-TW-5046W-WHX4-VAR","DEP20180822000000110"
"BA-TW-5046W-YELLOWX4-VAR","DEP20180822000000110"
"QUILT-DFD-95-Q-VART","DEP20170811134628184"
"DL-DIM-1390-CCTC-FLWH-20-VAR","DEP20170811134628184"
"DL-DIM-1390-CCTC-FLWH-40-VAR","DEP20170811134628184"
"DL-DIM-1390-CCTC-FLWH-80-VAR","DEP20170811134628184"
"DL-DIM-1412-CCTC-FLWH-10-VAR","DEP20170811134628184"
"DL-DIM-1412-CCTC-FLWH-20-VAR","DEP20170811134628184"
"DL-DIM-1412-CCTC-FLWH-40-VAR","DEP20170811134628184"
"DL-DIM-1412-CCTC-FLWH-80-VAR","DEP20170811134628184"
"DL-NDIM-1090-NDCO-REWH-10-VAR","DEP20170811134628184"
"ANNEXE-MAT-4M-GREY-VAR1","DEP20180822000000110"
"AF-WE-12T-30-BL-40-VAR","DEP20180822000000110"
"BA-TW-8123C-BKX2-VAR","DEP20180822000000110"
"ANNEXE-MAT-4M-GREY-VAR","DEP20180822000000110"
"FBA-FIT-E-DB-PL-3XL","DEP20170811134628184"
"DL-NDIM-1290-NDCO-FLSA-06-VAR","DEP20170811134628184"
"SWAG-EIN-GS-PARENT","DEP201709261129178673511"
"LIGHT-S14-10-11M-WW-PARENT","DEP201709261129178673511"
